,Player,League,Nation,Pos,Squad,Born,90s,Gls/90,Sh/90,AvgShotDist,npxG/90,npxG/Sh,np:G-xG,TotDist/pass,PrgDist/Pass,Short%,Med%,Long%,Ast,xAG,xA,A-xAG,PropShort,PropMed,PropLong,PropAssistShots,PropFinalThirdPasses,PropPassinPA,PropCrossinPA,TotPassAtt,Sw,Crs,TI,PropPassBlocked,Shot-Creating Pass/90,Shot-Creating Drib/90,Shot-CreatingSh/90,Prop Def Pen Touches,Prop Def 3rd Touches,Prop Mid 3rd Touches,Prop Att 3rd Touches,Prop Att Pen Touches,AttDribbles,DribSucc%,RecPass/Misplayed,Dis,PropPassRecProg,TotalTouches,Tkl,PropTkl Def 3rd,PropTkl Mid 3rd,PropTkl Att 3rd,DribTkl,DribTkl%,Past,Blocks,PropBlockSh,PropBlockPass,Int,Clr,Starts,Mn/Start,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,onG-xG,onGA-xGA,G-xG+/-,Fls,Fld,TimesOffside,Recov,DuelWin%,AerialDuels
1941,Florian Niederlechner,Bundesliga,GER,FW,Augsburg,1990.0,0.37941176470588234,0.38759689922480617,2.16,12.0,0.3953488372093023,0.18,-0.007751937984496124,15.254901960784313,3.22875816993464,0.762,0.789,0.5379999999999999,0.23255813953488372,1.0,0.07751937984496124,2.0,0.48387096774193555,0.3502304147465438,0.0599078341013825,0.09803921568627452,0.09803921568627452,0.006535947712418301,0.006535947712418301,0.0443145213845495,0.0,0.024337479718766895,0.15503875968992248,0.02920497566252028,1.937984496124031,0.15503875968992248,0.23255813953488372,0.032163742690058485,0.06432748538011697,0.4736842105263158,0.27485380116959063,0.15497076023391815,5.043429532081815,0.29600000000000004,9.200000000000001,1.2403100775193798,2.972608695652174,0.05254111382823556,0.795070562512423,0.16666666666666666,0.5,0.3333333333333333,1.0077519379844961,0.308,9.0,1.1926058437686347,0.0,1.0,0.5300470416749486,0.5426356589147286,13,64.0,3.549080041094611,5.043429532081815,1.24,-0.19,1.1850751385635105,1.0665224445646295,0.8857142857142858,-1.085271317829449,-0.2790697674418592,-0.014705882352941122,1.8551646458623203,4.669842159335015,0.6976744186046512,2.635658914728682,0.318,5.116279069767442
1942,Håvard Nielsen,Bundesliga,NOR,MF,Greuther Fürth,1993.0,0.44705882352941173,0.13157894736842105,1.84,13.5,0.15789473684210525,0.09,-0.026315789473684213,12.830357142857142,4.026785714285714,0.698,0.7,0.625,0.0,0.2,0.03289473684210526,-0.2,0.5906432748538012,0.26315789473684215,0.023391812865497075,0.017857142857142856,0.11607142857142856,0.013392857142857142,0.004464285714285714,0.061730134711521376,0.0,0.012392900856793145,0.0,0.057833537331701344,0.8552631578947368,0.19736842105263158,0.06578947368421052,0.04371584699453552,0.08743169398907104,0.5100182149362477,0.25500910746812383,0.10382513661202185,4.979478512795751,0.485,7.58,1.25,2.9678100263852243,0.06813662075067822,1.9830160507652108,0.29411764705882354,0.6470588235294118,0.0588235294117647,1.381578947368421,0.381,13.0,2.0996640537514,0.055555555555555546,0.9444444444444444,0.8165360209033221,1.4473684210526316,14,70.0,1.9616127474649927,6.48841139546113,1.2452830188679245,-0.7,0.8827893175074185,1.0538011695906433,1.2323232323232323,0.11772853185595633,1.7277676950998193,0.5693069306930693,3.1494960806270993,3.6214389183969096,0.6578947368421053,3.2894736842105265,0.504,7.565789473684211
1943,Joakim Nilsson,Bundesliga,SWE,DF,Arminia,1994.0,0.8941176470588235,0.06578947368421052,0.16,15.6,0.013157894736842106,0.08,0.052631578947368425,19.72699386503067,7.247443762781185,0.831,0.885,0.556,0.0,0.3,0.019736842105263157,-0.3,0.31967213114754095,0.4983606557377049,0.1622950819672131,0.004089979550102249,0.06543967280163598,0.004089979550102249,0.0,0.11057754690219555,0.01858935128518972,0.006196450428396573,0.2631578947368421,0.014458384332925336,0.4276315789473684,0.03289473684210526,0.0,0.13846153846153847,0.4391025641025641,0.4076923076923077,0.008974358974358975,0.0057692307692307696,0.2424673477305056,0.667,66.83333333333333,0.03289473684210526,0.07581047381546134,0.0983005714184046,2.0524540694062305,0.6486486486486487,0.35135135135135137,0.0,0.8552631578947368,0.769,6.0,1.996982337800657,0.6388888888888888,0.36111111111111105,3.106416969912133,4.736842105263158,31,88.0,2.0205612310875467,3.6370102159575843,0.868421052631579,1.0,0.9876518218623482,0.9552519755479351,0.9285714285714285,0.7523923444976074,0.9722637559808616,0.9504132231404958,1.7750954113783615,1.2931591878960298,0.06578947368421052,4.868421052631579,0.556,4.671052631578948
1944,Christopher Nkunku,Bundesliga,FRA,FW,RB Leipzig,1997.0,0.8911764705882353,0.6600660066006601,2.68,16.3,0.5577557755775577,0.21,0.06930693069306931,13.672816728167282,3.47970479704797,0.8640000000000001,0.8059999999999999,0.563,0.429042904290429,10.4,0.33003300330033003,2.6,0.5043394406943105,0.28351012536162,0.07714561234329798,0.07872078720787207,0.05781057810578105,0.06642066420664207,0.007380073800738006,0.06069660504920042,0.008289201013124567,0.13262721620999307,0.36303630363036304,0.05180750633202855,3.0033003300330035,0.594059405940594,0.396039603960396,0.012756909992912827,0.05244507441530829,0.3770375620127569,0.4231041814316088,0.1346562721474132,5.824111822947,0.667,9.972477064220183,1.6501650165016502,7.470469181232751,0.06701516676682481,1.7291022951953512,0.43478260869565216,0.4782608695652174,0.08695652173913043,1.155115511551155,0.257,26.0,1.7291022951953512,0.08695652173913043,0.9130434782608695,1.1276754099100117,0.49504950495049505,31,84.0,3.823911802945,2.000200020002,0.9902912621359223,-0.04,1.0316974143457514,1.0377620905598535,1.0266666666666666,0.4937293729372909,1.0733247237767256,0.8191489361702128,2.3305291804806907,3.588594153533,0.429042904290429,3.3993399339933994,0.48100000000000004,1.782178217821782
1945,Lukas Nmecha,Bundesliga,GER,FW,Wolfsburg,1998.0,0.5323529411764706,0.4419889502762431,2.88,12.8,0.5414364640883977,0.19,-0.09944751381215469,13.879844961240309,2.4806201550387597,0.7290000000000001,0.703,0.484,0.0,2.7,0.1602209944751381,-2.7,0.5417721518987342,0.2556962025316456,0.07848101265822785,0.05426356589147287,0.050387596899224806,0.05426356589147287,0.011627906976744186,0.04753312906514797,0.013876397276114607,0.07285108569960168,0.055248618784530384,0.03816009250931517,1.8232044198895025,0.38674033149171266,0.38674033149171266,0.012820512820512822,0.07211538461538462,0.4551282051282052,0.3044871794871795,0.15544871794871795,4.266725015042941,0.564,6.078947368421052,1.4917127071823204,4.858008658008658,0.05714204144360145,1.3393604553825549,0.41666666666666663,0.41666666666666663,0.16666666666666666,1.0497237569060773,0.263,14.0,1.004520341536916,0.11111111111111112,0.888888888888889,0.44645348512751826,0.5524861878453038,18,80.0,2.84448334336196,3.2820961654176464,0.6875,0.22,1.1101620698230097,0.9338595106550908,-5.5,0.9740126867198683,4.883977900552499,0.8333333333333334,3.4600145097382664,3.172692959903725,0.3314917127071823,2.596685082872928,0.508,3.5911602209944746
1951,Hans Nunoo Sarpei,Bundesliga,GHA,DF,Greuther Fürth,1998.0,0.20882352941176469,0.0,0.42,14.6,0.028169014084507046,0.06,-0.028169014084507046,18.992366412213745,5.935114503816795,0.912,0.871,0.491,0.0,0.0,0.014084507042253523,0.0,0.3476923076923077,0.4523076923076923,0.16923076923076924,0.0,0.0534351145038168,0.0038167938931297713,0.0,0.12229236693743482,0.01768752047166721,0.0,0.14084507042253522,0.02653128070750082,0.4225352112676057,0.0,0.0,0.10972568578553617,0.44887780548628425,0.4114713216957606,0.019950124688279305,0.00997506234413965,1.292156609381057,0.75,76.99999999999999,0.14084507042253522,0.0,0.10654617378576514,3.9956048346818496,0.5625,0.4375,0.0,1.971830985915493,0.7140000000000001,4.0,1.9978024173409248,0.625,0.375,3.4961542303466184,2.9577464788732395,7,87.0,2.2612740664168496,7.106861351595814,1.320754716981132,-0.65,1.2504701801312326,1.2202399582681271,1.1919191919191918,1.5122312824314308,1.585235551238467,0.3267326732673267,1.7480771151733092,5.168626437524228,0.0,6.056338028169014,0.47600000000000003,2.95774647887324
1952,Bastian Oczipka,Bundesliga,GER,DF,Union Berlin,1989.0,0.3058823529411765,0.0,0.48,16.9,0.04807692307692307,0.1,-0.04807692307692307,16.345771144278608,7.054726368159204,0.846,0.787,0.43700000000000006,0.09615384615384615,2.4,0.24038461538461536,-1.4,0.41711229946524064,0.3351158645276292,0.1550802139037433,0.03980099502487562,0.06218905472636816,0.019900497512437814,0.022388059701492536,0.10304806085605113,0.0,0.36829159212880136,10.384615384615385,0.13282647584973165,1.923076923076923,0.09615384615384615,0.0,0.04281345565749235,0.23853211009174313,0.43730886850152906,0.26452599388379205,0.016819571865443424,5.500792114064424,0.6,32.800000000000004,0.5769230769230769,0.6341463414634146,0.11462990151602633,4.098920617570706,0.625,0.2916666666666667,0.08333333333333333,1.25,0.769,3.0,1.707883590654461,0.2,0.8,2.049460308785353,2.019230769230769,9,89.0,3.7405386375638088,3.9605703221263853,-0.5555555555555556,-0.39,1.1099614671043243,1.138120057512581,1.0,1.0897435897435914,8.445512820512793,0.8627450980392158,1.707883590654461,2.8604118993135006,0.09615384615384615,7.403846153846153,0.7140000000000001,1.346153846153846
1953,Masaya Okugawa,Bundesliga,JPN,MF,Arminia,1996.0,0.8264705882352942,0.2846975088967971,1.14,16.5,0.15302491103202845,0.14,0.13167259786476868,13.85958904109589,4.876712328767123,0.6920000000000001,0.628,0.536,0.03558718861209964,1.9,0.03202846975088968,-0.9,0.49689440993788814,0.2836438923395445,0.05797101449275362,0.09246575342465753,0.10616438356164384,0.03424657534246575,0.003424657534246575,0.047625055099181544,0.002234544401224861,0.03128362161714805,0.14234875444839856,0.07150542083919555,1.1743772241992882,0.07117437722419928,0.07117437722419928,0.024999999999999998,0.1475,0.4075,0.33124999999999993,0.08875,4.546766112602411,0.385,6.115942028985507,0.9252669039145907,6.925118483412323,0.05453667982698239,2.7605576326417935,0.391304347826087,0.4782608695652174,0.13043478260869565,1.3167259786476868,0.324,25.0,1.7403515510133047,0.034482758620689655,0.9655172413793103,1.2002424489746928,0.4626334519572953,30,82.0,2.0110696267279895,3.235198964736331,0.6578947368421053,1.54,0.9530796605529701,0.951175990241247,0.9464285714285714,0.5719831769653833,1.271837593011971,1.3140495867768591,1.4402909387696314,1.9236318168702506,0.4270462633451957,4.056939501779359,0.282,2.7758007117437717
1955,Dani Olmo,Bundesliga,ESP,MF,RB Leipzig,1998.0,0.24411764705882355,0.36144578313253006,2.66,19.2,0.24096385542168672,0.09,0.12048192771084336,14.344322344322343,4.754578754578754,0.8759999999999999,0.8109999999999999,0.47100000000000003,0.36144578313253006,2.5,0.4096385542168674,0.5,0.4787535410764872,0.31444759206798867,0.09631728045325778,0.043956043956043946,0.11355311355311355,0.05128205128205128,0.007326007326007325,0.07785825882678733,0.007565144298122722,0.06808629868310451,0.0,0.09078173157747266,2.5301204819277108,0.36144578313253006,0.12048192771084336,0.008368200836820083,0.12133891213389121,0.4895397489539749,0.3158995815899581,0.06485355648535565,9.664325752206686,0.5329999999999999,15.391304347826088,1.9277108433734937,1.172316384180791,0.08287785867927817,3.842248264127124,0.35714285714285715,0.5,0.14285714285714285,2.1686746987951806,0.278,13.0,1.3722315229025441,0.19999999999999998,0.7999999999999999,1.0977852183220353,0.12048192771084336,7,71.0,4.724781478856602,3.006679122908747,0.9417475728155339,-0.08,0.8959001473519979,1.091747399621264,0.5599999999999999,11.142168674698768,-1.3654618473895592,0.47872340425531923,1.0977852183220353,4.724781478856602,0.12048192771084336,7.469879518072289,0.231,1.5662650602409638
1956,Karim Onisiwo,Bundesliga,AUT,FW,Mainz 05,1992.0,0.7705882352941176,0.19083969465648856,2.48,13.6,0.3816793893129771,0.15,-0.19083969465648856,14.243243243243242,3.9189189189189184,0.695,0.645,0.5,0.3053435114503817,7.2,0.17938931297709926,0.8,0.47971781305114636,0.26807760141093473,0.07760141093474428,0.12012012012012012,0.07207207207207206,0.05705705705705705,0.02102102102102102,0.05145582184051068,0.0,0.11982957571453931,0.11450381679389313,0.07908751997159594,2.366412213740458,0.5343511450381679,0.19083969465648856,0.011022044088176353,0.047094188376753505,0.3787575150300601,0.39478957915831664,0.1683366733466934,9.931872281047362,0.405,5.559055118110236,1.717557251908397,7.6076487252124645,0.06753125997584701,1.2841549546978672,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.8396946564885497,0.318,15.0,1.9262324320468007,0.07407407407407407,0.9259259259259259,0.49939359349361495,0.3053435114503817,28,82.0,3.201181974883034,2.872855618484774,1.0,0.02,1.0492122787071627,1.0096290899876468,1.2916666666666667,1.3382633587786268,1.0138358778625929,1.2812500000000002,3.1390454448170084,2.626610851186079,1.0305343511450382,3.1297709923664123,0.397,5.572519083969466
1957,Willi Orban,Bundesliga,HUN,DF,RB Leipzig,1992.0,0.8647058823529411,0.06802721088435375,0.72,12.0,0.11224489795918367,0.17,-0.04421768707482993,17.992857142857144,6.5747252747252745,0.919,0.9309999999999999,0.624,0.034013605442176874,1.2,0.05782312925170068,-0.2,0.34914425427872864,0.5422982885085574,0.08312958435207825,0.0032967032967032967,0.0543956043956044,0.0021978021978021974,0.0005494505494505495,0.1267706375328738,0.0021357380161366873,0.006407214048410061,0.10204081632653061,0.027764594209776935,0.5102040816326531,0.0,0.06802721088435375,0.09978947368421053,0.3793684210526316,0.48926315789473684,0.014315789473684209,0.01726315789473684,0.3637818763869184,0.667,116.64285714285714,0.06802721088435375,0.1260257195345989,0.1162532226976967,2.479351649543645,0.6249999999999999,0.34375,0.03125,0.8503401360544218,0.52,12.0,3.0991895619295557,0.6,0.4,3.409108518122512,4.183673469387755,30,88.0,3.8197097020626427,1.758279069203439,1.1262135922330097,0.94,0.9734253413595655,0.9167402724187625,1.08,2.081632653061217,0.9720989845213445,1.095744680851064,0.9297568685788667,1.758279069203439,0.10204081632653061,5.5442176870748305,0.613,5.5442176870748305
1961,Reece Oxford,Bundesliga,ENG,DF,Augsburg,1998.0,0.8794117647058823,0.06688963210702341,0.47,9.2,0.07357859531772576,0.16,-0.006688963210702342,20.85284640171858,7.123523093447905,0.835,0.87,0.621,0.033444816053511704,0.8,0.023411371237458192,0.2,0.28388746803069054,0.484228473998295,0.20034100596760443,0.00322234156820623,0.04081632653061225,0.0,0.0,0.11623122355186268,0.05250058333981488,0.0,0.26755852842809363,0.014700163335148168,0.4682274247491639,0.0,0.06688963210702341,0.16233766233766234,0.43246753246753245,0.361038961038961,0.02142857142857143,0.022727272727272728,0.4029495910061651,0.8,47.705882352941174,0.033444816053511704,0.07373612823674475,0.10207336025657922,1.5436068947774635,0.5925925925925926,0.3333333333333333,0.07407407407407407,1.0367892976588629,0.484,16.0,2.401166280764943,0.7857142857142857,0.21428571428571427,4.116285052739903,5.752508361204014,30,90.0,2.8206471370431565,3.6265463190554867,0.66,1.38,0.966694879738358,0.9678774208602319,0.9714285714285715,-0.267558528428092,1.3244147157190636,1.5147058823529411,1.6007775205099621,1.6923882822258938,0.033444816053511704,5.585284280936455,0.628,4.581939799331104
1962,Salih Özcan,Bundesliga,TUR,MF,Köln,1998.0,0.7558823529411764,0.07782101167315175,1.05,16.0,0.08949416342412451,0.08,-0.011673151750972763,17.104609929078013,4.328900709219858,0.853,0.8809999999999999,0.7290000000000001,0.0,1.3,0.07392996108949416,-1.3,0.4191176470588235,0.43382352941176466,0.09779411764705882,0.016843971631205674,0.0797872340425532,0.0062056737588652485,0.004432624113475178,0.1120595514392309,0.014659306850058817,0.04397792055017646,0.4669260700389105,0.036648267125147044,1.556420233463035,0.038910505836575876,0.1556420233463035,0.032277346084877465,0.228332337118948,0.5965331739390317,0.11117752540346683,0.031679617453676034,2.8401829077792615,0.625,36.11538461538461,1.0894941634241246,0.9579339723109692,0.10553127320822529,3.615577975965014,0.33333333333333337,0.5476190476190477,0.11904761904761905,1.9844357976653697,0.431,29.0,3.18515202644537,0.13513513513513514,0.8648648648648649,4.3903446851003745,1.3618677042801557,26,86.0,2.5561646170013352,2.5561646170013352,0.0,-0.36,0.9533766287716188,1.0145810543223894,-inf,1.4174541411895456,1.3045827929096399,0.8666666666666667,3.271237216349299,3.763242352807522,0.038910505836575876,8.754863813229573,0.552,3.735408560311284
1965,Exequiel Palacios,Bundesliga,ARG,MF,Leverkusen,1998.0,0.3588235294117647,0.1639344262295082,0.82,30.8,0.0819672131147541,0.1,0.0819672131147541,16.58050221565731,6.090103397341211,0.888,0.889,0.735,0.1639344262295082,2.5,0.1475409836065574,-0.5,0.47110552763819097,0.3630653266331658,0.1042713567839196,0.011816838995568686,0.11521418020679468,0.013293943870014771,0.0,0.12815002968860068,0.02573389248951582,0.041174227983225314,0.4098360655737705,0.036027449485322154,1.9672131147540985,0.0819672131147541,0.0,0.03329752953813104,0.234156820622986,0.59828141783029,0.12889366272824918,0.005370569280343716,1.6790304362426351,0.545,47.692307692307686,1.0655737704918034,0.2754838709677419,0.11621904429717478,5.311050525794003,0.4,0.46666666666666673,0.13333333333333333,3.114754098360656,0.395,23.0,3.540700350529335,0.05,0.9500000000000001,4.95698049074107,0.9016393442622951,12,74.0,3.8159782641878075,2.2895869585126842,0.845360824742268,-0.23,0.935742491324638,0.9140086420160306,1.0,0.48467569493941587,1.3418336369156014,0.2323943661971831,1.9473851927911343,2.594865219647709,0.0,10.737704918032788,0.5,1.1475409836065575
1966,Miloš Pantović,Bundesliga,SRB,MF,Bochum,1996.0,0.5,0.23529411764705882,1.29,18.0,0.3,0.23,-0.12352941176470589,17.219135802469136,6.138888888888889,0.745,0.653,0.47200000000000003,0.17647058823529413,4.8,0.2647058823529412,-1.8,0.40784313725490196,0.33921568627450976,0.17450980392156862,0.10185185185185185,0.11419753086419752,0.043209876543209874,0.012345679012345678,0.07336889618383258,0.007387140902872776,0.22161422708618328,0.4117647058823529,0.04062927496580027,2.0588235294117645,0.0,0.17647058823529413,0.035242290748898675,0.14831130690161523,0.4449339207048458,0.3069016152716593,0.06461086637298091,1.9739439399921042,0.4,12.21875,0.7058823529411765,2.5652173913043477,0.07526525198938994,2.0210615891926396,0.42105263157894735,0.3684210526315789,0.21052631578947367,1.4705882352941178,0.24,19.0,2.765663227316243,0.15384615384615385,0.8461538461538463,1.914689926603553,0.8235294117647058,18,72.0,2.3687327279905253,3.0267140413212266,0.7073170731707317,0.24,1.0273684210526317,0.965174129353234,0.7297297297297298,1.347368421052632,1.4698795180722892,0.3076923076923078,2.659291564727157,4.211080405316489,0.47058823529411764,5.235294117647059,0.289,2.235294117647059
1971,Paulinho,Bundesliga,BRA,FW,Leverkusen,2000.0,0.39705882352941174,0.2962962962962963,2.0,13.7,0.35555555555555557,0.18,-0.05925925925925926,12.725685785536161,3.114713216957606,0.894,0.8190000000000001,0.542,0.07407407407407407,2.3,0.15555555555555556,-1.3,0.5584158415841585,0.2514851485148515,0.047524752475247525,0.052369077306733174,0.052369077306733174,0.029925187032418952,0.004987531172069825,0.07346248194798789,0.0046511627906976735,0.09302325581395347,0.2222222222222222,0.08837209302325581,2.4444444444444446,0.2222222222222222,0.2962962962962963,0.015918958031837915,0.09406657018813315,0.4515195369030391,0.34876989869753977,0.08972503617945007,7.310849024070626,0.509,13.763157894736842,1.4074074074074074,2.5554493307839388,0.07795280162581396,3.519718422526198,0.2727272727272727,0.5909090909090909,0.13636363636363635,2.0,0.48100000000000004,14.0,2.2398208143348532,0.07142857142857142,0.9285714285714286,0.9599232061435086,0.5185185185185185,14,74.0,4.138216428719222,2.6208704048555074,0.8350515463917526,-0.26,0.9927007299270073,0.9678813622475595,1.0545454545454545,0.6570048309178744,0.09327846364883537,0.21830985915492956,1.5998720102391808,2.344989309607559,0.2222222222222222,4.296296296296297,0.4,1.4814814814814814
1972,Benjamin Pavard,Bundesliga,FRA,DF,Bayern Munich,1996.0,0.6794117647058824,0.0,0.78,21.5,0.04329004329004329,0.06,-0.04329004329004329,16.473340587595214,6.192600652883569,0.9279999999999999,0.8809999999999999,0.657,0.04329004329004329,1.5,0.13852813852813853,-0.5,0.46594134342478705,0.4001892147587512,0.09933774834437085,0.009793253536452665,0.10826985854189336,0.009249183895538629,0.004896626768226333,0.12927114319846705,0.029900332225913616,0.10601026880096646,6.233766233766233,0.06251887647236483,1.7316017316017316,0.0,0.17316017316017315,0.054466230936819175,0.24836601307189546,0.5472766884531591,0.13725490196078433,0.012636165577342049,0.26846538474445447,0.75,164.0,0.21645021645021645,0.7746951219512196,0.12159984441204066,4.2680324370465215,0.6,0.3714285714285714,0.02857142857142857,1.2554112554112553,0.655,10.0,3.4144259496372174,0.5714285714285714,0.4285714285714285,4.3899762209621365,2.1645021645021645,24,86.0,3.825631732608476,1.6779086546528406,0.7897727272727272,-1.17,0.9411273562216956,1.0358923776645295,0.8727272727272728,-3.6796536796536907,1.648484848484843,-0.3000000000000007,2.0730443265654532,0.6711634618611363,0.08658008658008658,6.017316017316017,0.738,2.6406926406926408
1973,Mads Pedersen,Bundesliga,DEN,MF,Augsburg,1996.0,0.45588235294117646,0.12903225806451613,1.23,20.3,0.08387096774193549,0.07,0.04516129032258064,16.70890410958904,7.534246575342466,0.8290000000000001,0.647,0.409,0.06451612903225806,2.0,0.1032258064516129,-1.0,0.4065217391304348,0.2956521739130435,0.20217391304347826,0.07191780821917808,0.05136986301369863,0.023972602739726026,0.017123287671232876,0.07103030094326357,0.008102025506376594,0.19444861215303824,4.451612903225806,0.08912228057014253,1.096774193548387,0.12903225806451613,0.12903225806451613,0.051401869158878497,0.24454828660436134,0.38006230529595014,0.2819314641744548,0.04205607476635514,4.819277108433735,0.516,9.709677419354838,0.967741935483871,1.802325581395349,0.08208545491467295,3.0879514750482495,0.2857142857142857,0.5357142857142857,0.17857142857142858,1.7419354838709677,0.444,15.0,1.4336917562724016,0.30769230769230765,0.6923076923076923,1.6542597187758479,1.935483870967742,15,69.0,2.798289933929266,4.04197434900894,1.04,-0.03,0.9000554807006418,0.9930482620655163,1.1571428571428573,-1.6774193548387029,0.8258064516129027,0.6617647058823529,2.6468155500413566,4.663816556548776,0.1935483870967742,5.612903225806452,0.316,1.2258064516129032
1974,Peter Pekarík,Bundesliga,SVK,DF,Hertha BSC,1986.0,0.7294117647058824,0.0,0.4,18.7,0.04435483870967742,0.11,-0.04435483870967742,15.976112920738329,6.948968512486428,0.892,0.828,0.42,0.0,0.9,0.04032258064516129,-0.9,0.4657762938230384,0.3347245409015025,0.14106844741235391,0.014115092290988058,0.06623235613463627,0.003257328990228012,0.01194353963083605,0.10379318720660685,0.007595648912228056,0.14938109527381843,10.0,0.07595648912228056,0.9677419354838709,0.0,0.04032258064516129,0.06276445698166432,0.3081805359661495,0.43088857545839215,0.18688293370944994,0.011283497884344148,1.2917989222706132,0.429,32.77272727272727,0.20161290322580644,0.963106796116505,0.10713873012204553,3.2229416146221284,0.7333333333333333,0.24444444444444444,0.022222222222222223,1.8548387096774193,0.696,14.0,2.0053858935426576,0.35714285714285715,0.6428571428571429,2.0770068183120385,2.338709677419355,26,84.0,2.4913264929504684,4.6135675795379045,0.93,0.27,1.057708983697537,0.9554518338488732,0.7741935483870968,11.653225806451223,1.0119047619047612,0.8527131782945737,1.7905231192345157,1.6608843286336457,0.04032258064516129,5.362903225806451,0.583,1.9354838709677418
1977,Jens Petter Hauge,Bundesliga,NOR,MF,Eint Frankfurt,1999.0,0.3411764705882353,0.1724137931034483,1.64,15.9,0.18965517241379312,0.11,-0.017241379310344827,14.38032786885246,2.7803278688524595,0.8079999999999999,0.78,0.442,0.1724137931034483,1.4,0.07758620689655173,0.6,0.5375586854460094,0.25586854460093894,0.10093896713615023,0.03934426229508197,0.05245901639344263,0.019672131147540985,0.006557377049180329,0.0791702926139454,0.02165196471531676,0.02706495589414595,0.7758620689655172,0.09202085004009623,2.413793103448276,0.1724137931034483,0.1724137931034483,0.01903114186851211,0.10380622837370242,0.513840830449827,0.30276816608996543,0.06055363321799307,7.6473859844271415,0.614,11.6,2.0689655172413794,1.7714285714285714,0.08016931341257254,2.3946360153256703,0.4285714285714286,0.5,0.07142857142857144,1.9827586206896552,0.304,16.0,1.1973180076628351,0.0,1.0,0.513136288998358,0.4310344827586207,9,75.0,2.433259176863181,2.954671857619578,2.166666666666667,-0.22,0.9208383487927495,0.8826410658307212,0.4166666666666667,1.0298229263746514,-0.8484573502722338,-25.00000000000009,2.736726874657909,1.7380422691879869,0.08620689655172414,4.827586206896552,0.35700000000000004,2.413793103448276
1979,Maximilian Philipp,Bundesliga,GER,MF,Wolfsburg,1994.0,0.31470588235294117,0.09345794392523366,1.4,22.2,0.1308411214953271,0.09,-0.03738317757009346,14.14516129032258,3.987903225806452,0.852,0.888,0.262,0.3738317757009346,1.5,0.12149532710280375,2.5,0.4879518072289156,0.2680722891566265,0.12650602409638553,0.0685483870967742,0.05645161290322581,0.036290322580645164,0.012096774193548388,0.06289863935761253,0.011736579004564226,0.20539013257987393,0.3738317757009346,0.04107802651597479,2.429906542056075,0.1869158878504673,0.09345794392523366,0.020642201834862386,0.07568807339449542,0.5160550458715597,0.3440366972477064,0.04357798165137615,4.811696122883317,0.5379999999999999,14.049999999999999,1.4953271028037385,2.2085409252669037,0.0675386613731616,2.8320589068252624,0.4,0.4666666666666667,0.13333333333333333,1.9626168224299068,0.23800000000000002,16.0,2.2656471254602097,0.08333333333333333,0.9166666666666666,0.7552157084867366,0.4672897196261683,12,64.0,2.4058480614416586,2.4058480614416586,-0.0,0.47,0.8146021178923496,0.7686693368936359,-0.75,0.03922926041306057,0.6355140186915936,0.04166666666666667,1.6992353440951573,3.146109003423707,0.1869158878504673,4.392523364485982,0.281,2.990654205607477
1981,Amos Pieper,Bundesliga,GER,DF,Arminia,1998.0,0.776470588235294,0.0,0.53,16.0,0.03787878787878788,0.07,-0.03787878787878788,20.37139689578714,7.212860310421286,0.8109999999999999,0.882,0.486,0.0,0.5,0.022727272727272728,-0.5,0.2599309153713299,0.5328151986183074,0.18998272884283246,0.005543237250554323,0.05875831485587583,0.002217294900221729,0.002217294900221729,0.12131001419448242,0.023784355179704016,0.007135306553911205,0.26515151515151514,0.01427061310782241,0.34090909090909094,0.0,0.07575757575757576,0.14082599864590384,0.46377792823290453,0.3676371022342586,0.014895057549085986,0.012863913337846986,0.5584096493187403,0.833,95.75,0.03787878787878788,0.13785900783289817,0.10717206432457997,3.7048392866268083,0.6551724137931034,0.3275862068965517,0.017241379310344827,1.9318181818181819,0.627,19.0,2.3634319587102053,0.6216216216216216,0.37837837837837834,3.193826971230007,5.0,27,88.0,1.954433772615591,3.815799270344725,1.0,0.04,1.0223776223776224,1.0197227229805137,1.0178571428571426,1.1239669421487601,1.0903064738292019,0.8347107438016529,0.7665184730952017,1.3960241232968507,0.0,4.962121212121213,0.5329999999999999,4.053030303030303
